"revisited","avg_avg_bitrate","avg_buffer_ratio","avg_buffer_underruns","avg_playtime","avg_startup_time","avg_bitrate","bufferRatio","buffer_underruns","playtime","startup_time","betterBitrate","betterBufferRatio","betterBufferUnderruns","betterPlayTime","betterStartupTime","visitsSameDay","user_id"
0,0,0.148247094113236,2.33333333333333,2901.40740740741,4397.46296296296,0,0.444741282339708,7,7112,4864,0,0,0,0,0,0,205088
0,1792738.98632812,0,0,1325.5849609375,1731.1845703125,943119,0,0,3676,5487,0,0,0,0,0,0,138907
0,180431.112097757,NA,4.03384383214694e-05,710.19945253786,1687.43830552883,0,0,0,145,1101,0,0,0,0,0,0,50526
0,0,0,0,32.5,1995.5,0,0,0,32,1612,0,0,0,0,0,0,102316
0,7130525.0171043,2.17522493829703,0.0938029097328189,2237.5255904633,1953.40336421073,8112950,0,0,2515,1987,0,0,0,0,0,0,56494
0,0,0,0,1244.5,2199.75,0,0,0,1777,2956,0,0,0,0,0,0,138099
0,0,0,0,78.5,4483.25,0,0,0,48,1826,0,0,0,0,0,0,234954
0,1468330,0,0,6285,4986,1468330,0,0,6285,4986,0,0,0,0,0,0,289094
0,911551.944444444,0.0538057742782152,0.0555555555555556,3909.05555555556,2910.49305555556,1610100,0,0,9198,3300,0,0,0,0,0,0,25878
0,0,0,0,36.46875,9028.125,0,0,0,3,5124,0,0,0,0,0,0,283576
0,1624334.1040271,13.8313039911091,0.430144653320312,799.023383789062,7124.89250793457,1585900,0,0,121,11042,0,0,0,0,0,0,47673
0,2221232.5,0,0,73,1,1072100,0,0,115,2,0,0,0,0,0,0,268250
0,3226183.33333333,2.10643962042359,0.666666666666667,4219.25,693.416666666667,2905910,1.11879049676026,2,5093,1389,0,0,0,0,0,0,127329
0,4586538.4375,0,0,3382.015625,2316.109375,7844440,0,0,6703,2311,0,0,0,0,0,0,292402
0,1711880,2.84347826086957,2,5073,2821,1640210,5.68695652173913,4,5175,3313,0,0,0,0,0,0,203090
0,12195374.9781178,9.88378306657259,0.547146267361111,1534.18179132909,9304.35971860532,1532870,0,0,334,3841,0,0,0,0,0,0,219838
0,0,0,0,25,1671,0,0,0,25,1671,0,0,0,0,0,0,124913
0,2309440,6.71686746987952,4,8300,9119,2309440,6.71686746987952,4,8300,9119,0,0,0,0,0,0,40801
0,1988667.5,0,0,4335,6901,1596830,0,0,5370,4861,0,0,0,0,0,0,240678
0,0,0,0,2441.003125,2677.425,0,0,0,6948,1572,0,0,0,0,0,0,269970
0,1933990.98412791,1.70868018385356,0.75533513844736,1226.26537211628,2211.09307123752,3465080,0.941375422773393,2,1774,2351,0,0,0,0,0,0,19767
0,0,0.0398247710075667,0.0037037037037037,89.2555555555556,2484.02592592593,0,0,0,68,1996,0,0,0,0,0,0,179158
0,45441349.4623782,0.405246425968274,0.015689418191131,1558.11826467378,1560.8619285442,0,0,0,4642,582,0,0,0,0,0,0,53962
0,2945160,0,0,1600.5,1401.625,2943330,0,0,1931,1641,0,0,0,0,0,0,130317
0,78729.0716232841,0.133505339840443,0.0481806620455807,902.118413923537,5969.30009101902,0,0,0,87,2113,0,0,0,0,0,0,8577
0,0,0.0399378240309359,0.0899173553719008,4862.37768913984,3538.18407132562,0,0,0,6741,3606,0,0,0,0,0,0,205681
0,3473659.375,0,0,1049.4375,2622.4375,1545190,0,0,150,2992,0,0,0,0,0,0,172558
0,2478847.5,0,0,4432.5,3667.5,3347860,0,0,8767,3744,0,0,0,0,0,0,285404
0,0,20.6610752436138,0.576,1437.448,4546.448,0,0,0,137,3966,0,0,0,0,0,0,172419
0,0,2.71533446491504e-05,2.94897141394577e-06,980.058358664004,5187.8815730609,0,0,0,93,3650,0,0,0,0,0,0,133974
0,1530798.19470192,0.0190484724967371,0.270553646435703,2717.94515745475,2791.06958193209,1599440,0,0,5250,3029,0,0,0,0,0,0,12223
0,0,4.99614405141797,0.745328682334219,2610.03424638771,8968.44073114932,0,0,0,3091,12649,0,0,0,0,0,0,175577
0,6295100,0.265308641975309,0.333333333333333,4805.66666666667,2366,8946110,0,0,6168,2687,0,0,0,0,0,0,124667
0,2767725.46875,0,0,366.890625,3388.125,986485,0,0,648,3060,0,0,0,0,0,0,295144
0,0,0,0,3180,5350,0,0,0,5777,5317,0,0,0,0,0,0,233439
0,0,1.54217578142943,1.2070472524946,2169.36770008403,8386.32652269942,0,1.50276008492569,4,2355,9992,0,0,0,0,0,0,146690
0,3502380,0,0,7654.5,2567.5,3520020,0,0,7950,2604,0,0,0,0,0,0,118388
0,0,0.413227914084849,0.0268435456,58.779339751424,2512.29656137298,0,0,0,47,1980,0,0,0,0,0,0,104387
0,2181451.83748537,0.166230726120603,0.178275748859012,2586.16487160972,4406.49283672012,3234130,0,0,7436,7362,0,0,0,0,0,0,27743
0,1290240,0,0,40,1729,1290240,0,0,40,1729,0,0,0,0,0,0,283217
0,1951262.17005741,0.027508500600023,0.0309728395061728,3647.77286139495,4112.55831387061,1793550,0,0,6270,4097,0,0,0,0,0,0,141750
0,2310581.875,0,0,2198.53125,1799.84375,1846560,0,0,4251,1928,0,0,0,0,0,0,147505
0,0,NA,0.0584273554718395,191.915064188528,11846.3671476937,0,0,0,24,9491,0,0,0,0,0,0,64509
0,1000180,0,0,6111,17815,1000180,0,0,6111,17815,0,0,0,0,0,0,138206
0,1619950,0,0,6,2537,1619950,0,0,6,2537,0,0,0,0,0,0,151027
0,1530290,0,0,15.5,5513.5,1597580,0,0,19,2225,0,0,0,0,0,0,99641
0,960745.102880658,0.0120454458237112,0.0329218106995885,2443.12345679012,5081.14814814815,1624080,0,0,132,3583,0,0,0,0,0,0,275265
0,1552027.03125,0,0,139.71875,2971.375,1571410,0,0,120,2812,0,0,0,0,0,0,176536
0,21516367.9240247,4.8757534125955,0.0691281203594243,762.533392697104,1769.35338798067,1723010,95.3935018050542,2,277,2132,0,0,0,0,0,0,47206
0,0,87.1508566194259,1.5203110735001,2000.56577896156,12029.8661725917,0,2.72264631043257,1,1179,15770,0,0,0,0,0,0,43174
0,459467.136318583,41.4168689679523,1.27805985746462,1350.00121410645,9594.45012323263,0,0,0,91,5830,0,0,0,0,0,0,88424
0,0,0,0,60.5,2476.5,0,0,0,87,2378,0,0,0,0,0,0,253685
0,1385800,0,0,123,61,1385800,0,0,123,61,0,0,0,0,0,0,121766
0,2600720,0,0,361,6036,3628780,0,0,606,6732,0,0,0,0,0,0,276133
0,1703579.83321358,5.32695544944867,0.133777516493566,4888.21649574325,6810.20521697476,1465000,0,0,6945,4017,0,0,0,0,0,0,182285
0,207257.483964073,0.00998245762300178,0.0107547931227939,298.556608620991,2046.30684588742,0,0,0,82,1913,0,0,0,0,0,0,172906
0,10707479.1666667,0,0,5089.08333333333,1619.91666666667,6662510,0,0,2112,2102,0,0,0,0,0,0,5681
0,3989072.4762963,0.0883296874607126,0.0474074074074074,422.494814814815,4482.45666666667,8044440,0,0,3,3800,0,0,0,0,0,0,186346
0,1589380,0,0,148,16,1589380,0,0,148,16,0,0,0,0,0,0,103749
0,3080902.88002621,0.767721510298262,0.19582842790113,5612.87385677528,2777.33119200609,3521340,0,0,5676,2332,0,0,0,0,0,0,7490
0,1554230,0,0,138,3475,1554230,0,0,138,3475,0,0,0,0,0,0,35898
0,1670921.16120635,0.0155046935054451,0.0541798941798942,4766.83901234568,6419.46847619048,1714480,0,0,5882,4580,0,0,0,0,0,0,115853
0,0,0,0,109,4959,0,0,0,109,4959,0,0,0,0,0,0,91424
0,1932744.63408902,0.962786069611201,0.1370640528,1360.1250070418,2953.9982737506,5365470,0,0,1142,3339,0,0,0,0,0,0,68961
0,0,0,0,167,1597.5,0,0,0,173,1629,0,0,0,0,0,0,287603
0,8171740,0,0,237,2339.75,6631240,0,0,299,2982,0,0,0,0,0,0,55141
0,1129820.68778667,91.946658324535,9.10361283950617,2904.64988049383,20548.1001679012,1619580,0,0,6901,14787,0,0,0,0,0,0,80585
0,1303643.68791853,0,0,185.730887276786,1861.20622907366,1198160,0,0,114,1567,0,0,0,0,0,0,118653
0,2149669.45843666,0,0,1584.04051113414,1031.18642103915,1762670,0,0,6435,3732,0,0,0,0,0,0,62472
0,0,0,0,13,562,0,0,0,13,562,0,0,0,0,0,0,268255
0,0,0,0,50.4375,1779.0625,0,0,0,157,1835,0,0,0,0,0,0,265562
0,0,0.445855115758028,0.5,4380.5,5581.5,0,0.891710231516057,1,2678,5088,0,0,0,0,0,0,233339
0,0,9.43867924528302,0.5,116.5,3942.5,0,18.877358490566,1,106,4342,0,0,0,0,0,0,174462
0,1558650,0,0,96,2340,1558650,0,0,96,2340,0,0,0,0,0,0,189272
0,10837908.6055322,0,0,2107.34937741539,2622.33475883855,15745000,0,0,3825,3723,0,0,0,0,0,0,72004
0,0,NA,0,17,3009.6,0,0,0,16,5458,0,0,0,0,0,0,150315
0,0,2.6069587628866,0.125,119.046875,3381.921875,0,0,0,165,2963,0,0,0,0,0,0,262260
0,2747505,0,0,464.5,62699.5,0,0,0,901,120000,0,0,0,0,0,0,259627
0,0,0.000230168002355395,0.00055566391901965,248.146573672289,3974.41252178861,0,0,0,20,4298,0,0,0,0,0,0,32406
0,0,0,0,6090,4665,0,0,0,6090,4665,0,0,0,0,0,0,195710
0,1412037.64095734,0,0,1886.04744695808,1271.73576316928,1617000,0,0,7758,1532,0,0,0,0,0,0,57959
0,1434634.34880753,3.33398436913214,0.587186738022291,2617.03804157487,6052.13400830913,1599750,0,0,7899,3444,0,0,0,0,0,0,35424
0,4878931.75074938,NA,0,268.981111026436,1739.77642720453,1485050,0,0,35,43,0,0,0,0,0,0,85121
0,4263554.25460673,2.93547152180466,0.0945762652612269,2889.0924505319,2832.47767241634,1633180,0,0,2677,2080,0,0,0,0,0,0,35090
0,5487525.80763243,11.9377777777778,0.0474074074074074,1383.02809106566,2143.17150829378,12735000,0,0,6911,2426,0,0,0,0,0,0,63294
0,2051307.5,0,0,2938.375,4192.796875,2560340,0,0,5761,3066,0,0,0,0,0,0,77846
0,0,0,0,23.6666666666667,1446.66666666667,0,0,0,17,2072,0,0,0,0,0,0,101081
0,1189737.28138889,1.76915981725986,1.21275,1900.99402777778,2443.65923611111,184808,0,0,71,3219,0,0,0,0,0,0,40733
0,0,0,0,86,2642.5,0,0,0,117,2112,0,0,0,0,0,0,286379
0,0,NA,0,1.25,30000,0,NA,0,0,120000,0,0,0,0,0,0,178800
0,10219448.75,0,0,5648.375,1947.25,10170100,0,0,6219,1001,0,0,0,0,0,0,127554
0,1680540,0,0,6978,4841,1680540,0,0,6978,4841,0,0,0,0,0,0,166951
0,0,0.173025047298917,0.00258364512213225,2108.50603933052,6171.67550397877,0,0,0,2506,2541,0,0,0,0,0,0,68249
0,0,0.307099135716231,0.0894856770833333,106.325412434896,3298.09454654948,0,0,0,3,4507,0,0,0,0,0,0,187429
0,0,4.30324074074074,0.148148148148148,123.765432098765,3189.83950617284,0,0,0,131,2089,0,0,0,0,0,0,259063
0,1985876.1008,1.43479162679426,0.4932,2347.776,2488.1168,3365260,0,0,142,1211,0,0,0,0,0,0,224634
0,166182.585805966,1.09547069663901,0.0489824939876698,104.188759537407,4170.43001546793,0,0,0,3,4176,0,0,0,0,0,0,25950
0,1064810,345.67,2,100,6611,1064810,345.67,2,100,6611,0,0,0,0,0,0,189930
0,1695780,0,0,2922,2766,1695780,0,0,2922,2766,0,0,0,0,0,0,98132
0,1558650,0,0,91,3216,1558650,0,0,91,3216,0,0,0,0,0,0,177671
0,48931.8738097061,21.5098370998751,0.842499639016717,1408.49366246889,1121.32997001197,0,123.071428571429,1,14,847,0,0,0,0,0,0,173736
0,871834.296388571,0.0495247986075371,0.335954986282732,1425.9626355055,2196.85319892944,3420210,0.438646139913969,3,8834,663,0,0,0,0,0,0,38640
0,303689,0,0,12,5359,0,0,0,5,3483,0,0,0,0,0,0,201416
0,1324207.1875,0,0,130.234375,68.828125,1234560,0,0,154,78,0,0,0,0,0,0,203329
0,3281761.11111111,0,0,1556,3864.88888888889,2800430,0,0,186,4630,0,0,0,0,0,0,181778
0,0,0.0735448073701842,0.03125,4460.171875,11327.765625,0,0,0,5205,12292,0,0,0,0,0,0,259753
0,1499120,0,0,9034,5948,1499120,0,0,9034,5948,0,0,0,0,0,0,155294
0,1047375.33333333,134.270534074064,11,6003.33333333333,8281,1331990,8.47674565961222,6,7891,11462,0,0,0,0,0,0,255224
0,1863532.91601562,20.2576961981623,0.28125,4156.009765625,1490.0341796875,2594090,0,0,7763,1651,0,0,0,0,0,0,143764
0,1401951,2.93952262410309,2.66666666666667,3151.33333333333,3984.33333333333,1543860,0,0,111,2342,0,0,0,0,0,0,234552
0,1606180,0,0,7518,4748,1606180,0,0,7518,4748,0,0,0,0,0,0,137822
0,770215.78125,0,0,2342.8798828125,4465.5166015625,0,0,0,78,4673,0,0,0,0,0,0,210897
0,1420187.5,0.0929319371727749,1,1793,2962.5,1230390,0,0,28,2795,0,0,0,0,0,0,98922
0,1541236.25,0.896341463414634,0.1875,726.75,1571.4375,1661720,0,0,47,1211,0,0,0,0,0,0,9241
0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,264734
0,0,0.260648623832202,0.294745650608066,1425.31446034007,3369.48124962084,0,0,0,5901,6234,0,0,0,0,0,0,41666
0,1160185.90206289,NA,2.78186418482362,3573.56675350909,3735.77999051215,0,4.45704057279236,1,838,5566,0,0,0,0,0,0,7484
0,2597740,0,0,117,5891,2597740,0,0,117,5891,0,0,0,0,0,0,267194
0,1546165,34.1590909090909,1,129.5,3594.5,1496270,68.3181818181818,2,110,3826,0,0,0,0,0,0,38339
0,1579007.72265625,45.899420048267,1.0140625,936.9689453125,10776.7484375,3480080,172.245283018868,2,53,6630,0,0,0,0,0,0,83553
0,1759135,0,0,4325,4836,1652500,0,0,7227,4647,0,0,0,0,0,0,158366
0,3354431.25,15.2959550405376,3.4375,1389.3125,2374.8125,3355230,1.19911504424779,3,1808,1870,0,0,0,0,0,0,127677
0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,67106
0,1284348.75,22.833201699192,1.53125,342.8125,3051.4375,1158680,18.1451612903226,1,248,1551,0,0,0,0,0,0,47020
0,5084791.17777905,6.72190825429459,0.27795055473043,2894.86738637567,3507.02353802102,1581910,0,0,2486,3813,0,0,0,0,0,0,1154
0,0,0,0,38,0,0,0,0,38,0,0,0,0,0,0,0,251617
0,0,0,0,6,1953,0,0,0,6,1953,0,0,0,0,0,0,49926
0,0,0,0,43,764,0,0,0,43,764,0,0,0,0,0,0,218342
0,0,0,0,5457,12169,0,0,0,5457,12169,0,0,0,0,0,0,216774
0,1323080,0,0,50.75,2121.5,1237530,0,0,32,1961,0,0,0,0,0,0,294673
0,0,0,0,23,3162,0,0,0,23,3162,0,0,0,0,0,0,289689
0,0,0,0,44.25,2304.75,0,0,0,72,2653,0,0,0,0,0,0,238666
0,1828270,19.4734513274336,0.5,104,6323,2504540,0,0,95,11435,0,0,0,0,0,0,220907
0,413545.978740327,NA,0.278288990407342,2057.84349097675,2805.13203702172,1403130,0,0,6339,11923,0,0,0,0,0,0,66494
0,1441230,0,0,101,2545,1441230,0,0,101,2545,0,0,0,0,0,0,293510
0,4886362.7480567,0,0,507.514746227709,1412.9516746685,7103680,0,0,7,1162,0,0,0,0,0,0,52903
0,1909402.22222222,0,0,3686.44444444444,3951,3535680,0,0,7002,3293,0,0,0,0,0,0,276712
0,145250.150891632,0.00942402623993409,0.131687242798354,307.598079561042,186.930041152263,1593490,0.214691097778498,3,6167,3280,0,0,0,0,0,0,213366
0,343613.76889736,NA,0.0201988118730681,317.997840474066,2757.83522859806,0,0,0,65,4314,0,0,0,0,0,0,21443
0,547380,0,0,88,2262.08333333333,0,0,0,54,2989,0,0,0,0,0,0,87113
0,1562632.59325694,14.5701920888276,0.985724120062178,2559.20513702394,2624.94909454395,0,0,0,24,1714,0,0,0,0,0,0,28595
0,973571.25,1.2530303030303,0.25,1254.125,2062.625,0,0,0,3,0,0,0,0,0,0,0,77253
0,1588500,0,0,75,443,1588500,0,0,75,443,0,0,0,0,0,0,123752
0,164243,0,0,2734,5067,164243,0,0,2734,5067,0,0,0,0,0,0,106438
0,0,0,0,77,3620.5,0,0,0,28,3432,0,0,0,0,0,0,89451
0,0,0,0,152,0,0,0,0,152,0,0,0,0,0,0,0,126158
0,1555185,0,0,73.5,3948.5,1614470,0,0,36,5223,0,0,0,0,0,0,91303
0,0,7.01560104710944,0.569064220677566,1549.29517932625,4094.72835801778,0,0,0,342,6277,0,0,0,0,0,0,198836
0,4438790,0,0,23,2355.5,2836940,0,0,18,4581,0,0,0,0,0,0,105987
0,0,0,0,43022,6511,0,0,0,43022,6511,0,0,0,0,0,0,209859
0,1437865,0,0,3107,3058,1656080,0,0,6031,6100,0,0,0,0,0,0,15944
0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,115228
0,0,0,0,129,3797,0,0,0,129,3797,0,0,0,0,0,0,224672
0,1904300,0,0,1737,11522,1904300,0,0,1737,11522,0,0,0,0,0,0,95938
0,0,10.7688771517997,1.1875,330.40625,2428.78125,0,7.82942097026604,2,639,4261,0,0,0,0,0,0,224388
0,1026469.58333333,0.172300170068027,0.0416666666666667,171,2032.58333333333,0,0,0,19,1747,0,0,0,0,0,0,42932
0,1261391,0.0187789351851852,0.25,2782.25,1654.25,782324,0,0,1453,761,0,0,0,0,0,0,34220
0,0,0,0,89.5,3084.625,0,0,0,94,2900,0,0,0,0,0,0,240944
0,1567484.04626846,0.0378812372022847,0.5,2567.77475738525,3335.768034935,1582570,0,0,140,3117,0,0,0,0,0,0,237597
0,3817930,0,0,17,4243,3817930,0,0,17,4243,0,0,0,0,0,0,253858
0,1820042.72868836,0.30003566715062,0.0899641616400974,2667.32397056088,3622.26849240486,3215670,4.81302291742452,1,2749,6494,0,0,0,0,0,0,275621
0,11534150,0,0,6564.5,5622,11726300,0,0,6822,5646,0,0,0,0,0,0,269454
0,0,0,0,6551,6031,0,0,0,6551,6031,0,0,0,0,0,0,238662
0,0,0,0,77.25,3118.75,0,0,0,59,1054,0,0,0,0,0,0,226414
0,494166,0,0,901,6213,494166,0,0,901,6213,0,0,0,0,0,0,289400
0,1206981.43224788,87.1375509580214,14.3115151069128,2580.385372502,8461.5845277051,1598660,0,0,712,3920,0,0,0,0,0,0,166776
0,2634410,0,0,77,1177.5,1340150,0,0,104,2,0,0,0,0,0,0,142370
0,6972901.27856438,2.25276022736886,0.0434416572770854,2260.44000142274,4085.07760168266,1573750,0,0,119,3052,0,0,0,0,0,0,57529
0,748291.2668306,NA,0.00277767135502322,996.144526045336,4460.23811347901,1351230,0,0,1544,5130,0,0,0,0,0,0,225301
0,2498465.55555556,1.99466038961319,0.555555555555556,2469.44444444444,2520.44444444444,1841170,5.756658764468,1,7171,554,0,0,0,0,0,0,264667
0,0,0.311015749840003,0.200823288007329,843.767329896461,4250.37723923576,0,0,0,859,3844,0,0,0,0,0,0,96410
0,0,0,0,64,6180.5,0,0,0,11,6666,0,0,0,0,0,0,71820
0,2826542.35042541,NA,0.332710930879949,1653.82940321174,6443.26605401632,0,1154,1,2,7771,0,0,0,0,0,0,5623
0,1543490,0,0,72.5,7224.5,1524980,0,0,50,8617,0,0,0,0,0,0,43033
0,1637320,0,0,6528,9848,1637320,0,0,6528,9848,0,0,0,0,0,0,246724
0,239301.966977001,NA,0.0978506427692749,742.955574631122,2766.90615629202,0,0,0,8,4061,0,0,0,0,0,0,22835
0,0,0,0,150,655,0,0,0,150,655,0,0,0,0,0,0,266480
0,3077176.03513387,8.11600269123872,1.45159650827374,2065.60133457647,4625.22310366722,1041220,0,0,1286,3053,0,0,0,0,0,0,78383
0,2637713.65841955,0,0,3008.02535302723,3812.59827785436,3034880,0,0,912,6095,0,0,0,0,0,0,67978
0,623388,53.540699011267,8,6681,24113.5,1090600,0,0,9013,7219,0,0,0,0,0,0,279717
0,882988,0,0,7029,8400,882988,0,0,7029,8400,0,0,0,0,0,0,79535
0,1923970,0,0,4119.5,4065,2281330,0,0,987,3861,0,0,0,0,0,0,290797
0,0,0.0575416666666667,0.03125,2849.6875,3987.390625,0,0,0,324,1245,0,0,0,0,0,0,222452
0,0,0,0,63.9287872314453,1363.89863014221,0,0,0,22,1507,0,0,0,0,0,0,280879
0,1643140,0,0,6325.5,5612.5,1623810,0,0,7584,6048,0,0,0,0,0,0,57701
0,2025687.94456911,4.59352277416634,0.687786105906362,2521.48621757685,4173.9244583958,1624400,0,0,2833,3715,0,0,0,0,0,0,7955
0,0,0,0,12,2450,0,0,0,12,2450,0,0,0,0,0,0,118019
0,1423917.40740741,60.4260180578589,3.7037037037037,3599.94444444444,4035.94444444444,1714910,0,0,5028,1986,0,0,0,0,0,0,105517
0,1508680,0,0,6424,7589,1508680,0,0,6424,7589,0,0,0,0,0,0,67771
0,1119520,0,0,46,31,1119520,0,0,46,31,0,0,0,0,0,0,174711
0,642558.608908206,NA,1.16419917687157,1947.4978775752,3418.96410897193,0,2.60566309390498,5,6251,3365,0,0,0,0,0,0,28080
0,1541242.22222222,0.0900858875984453,0.777777777777778,2690.77777777778,3458.62962962963,1612060,0,0,1358,2664,0,0,0,0,0,0,167363
0,1250180,4.78823529411765,1,85,8328,1250180,4.78823529411765,1,85,8328,0,0,0,0,0,0,126107
0,9549115.14092828,15.9603923227546,0.255634338017112,3760.51243857219,2980.50226183742,11807800,0,0,7102,4819,0,0,0,0,0,0,62842
0,1634080,0,0,120,2471,1634080,0,0,120,2471,0,0,0,0,0,0,223002
0,0,0,0,103,3566.25,0,0,0,103,2360,0,0,0,0,0,0,254982
0,14997402.5,0,0,1994.25,9274.25,10766400,0,0,8,2442,0,0,0,0,0,0,117223
0,1309059.22916667,0.576662263320123,0.25,8602.5625,4147.52083333333,852297,0,0,6918,5365,0,0,0,0,0,0,279135
0,1341230.4375,NA,0.8125,2647.3125,5366.6875,1506780,0,0,1506,3436,0,0,0,0,0,0,207238
0,0,0.112804186513723,0.00857338820301783,217.882767251562,4155.33375485825,0,0,0,307,5254,0,0,0,0,0,0,171669
0,0,0,0,1478.17274305556,2169.47178819444,0,0,0,13,2859,0,0,0,0,0,0,107011
0,0,0,0,152.3125,2030.8125,0,0,0,138,1974,0,0,0,0,0,0,236284
0,0,0,0,598.5,2556.5,0,0,0,1057,2319,0,0,0,0,0,0,289665
0,0,38.4289734091385,1.1328125,2409.1640625,5586.52734375,0,0,0,6319,7432,0,0,0,0,0,0,78083
0,2193299.5725335,0,0,3750.25539822049,3620.27128601074,1418280,0,0,7026,6065,0,0,0,0,0,0,78479
0,1340380,2.39795459653855,1,8898,4849,1340380,2.39795459653855,1,8898,4849,0,0,0,0,0,0,281333
0,183968,0,0,14,3263,183968,0,0,14,3263,0,0,0,0,0,0,120802
0,1887390,53.875,1,40,10518,1887390,53.875,1,40,10518,0,0,0,0,0,0,252777
0,0,0,0,1385.16943535739,7125.18383434732,0,0,0,56,3602,0,0,0,0,0,0,225764
0,2044066.48888889,1.81442073994059,0.6,1526.73688888889,2229.09866666667,3514820,0,0,11,1986,0,0,0,0,0,0,35975
0,11016350,0,0,5325.5,2659,10867000,0,0,4403,3464,0,0,0,0,0,0,29207
0,0,0,0,189.25,2786,0,0,0,246,2765,0,0,0,0,0,0,114610
0,755885,0,0,49,1425,0,0,0,23,2042,0,0,0,0,0,0,54127
0,494031,0,0,1009,5594,494031,0,0,1009,5594,0,0,0,0,0,0,279903
0,1083714.25,0,0,1428.75,3687,1511860,0,0,2260,4843,0,0,0,0,0,0,148887
0,1535548.43427358,0.046490647799907,0.0022617282408971,1166.53068590445,3032.05008267641,1587980,0,0,5744,2218,0,0,0,0,0,0,7511
0,5986280,0.947900053163211,1,7524,2312,5986280,0.947900053163211,1,7524,2312,0,0,0,0,0,0,160676
0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,228364
0,1081649.79288889,NA,0.404444444444444,196.551288888889,1691.80056790123,1108740,239.745140388769,2,463,1575,0,0,0,0,0,0,14546
0,2999500,0.152777777777778,0.125,103,5457.25,3499070,0,0,138,2842,0,0,0,0,0,0,125697
0,1526547.5,0,0,90.25,2285.8125,1566660,0,0,97,2435,0,0,0,0,0,0,20207
0,2062501.53912109,59.7133757141936,1.372853515625,2674.44862109375,3321.95858007812,1394800,0.797348773426787,4,6563,3438,0,0,0,0,0,0,49773
0,1054512.125,0,0,72.9375,3831.8125,1084790,0,0,17,3512,0,0,0,0,0,0,287091
0,1162167.35160828,0.329273690422662,0.002197265625,2371.67630577087,2884.3170375824,0,0,0,7129,2409,0,0,0,0,0,0,82403
0,0,0,0,56,2347,0,0,0,56,2347,0,0,0,0,0,0,105090
0,2276189.37037037,0,0,1158.44444444444,3604.48148148148,1252580,0,0,104,3,0,0,0,0,0,0,168261
0,811103.631184388,0.00023104364400735,9.66517235887321e-06,1759.61650033497,2990.90503435779,3450530,0,0,6101,3948,0,0,0,0,0,0,119854
0,7345380,0,0,3,2715,7345380,0,0,3,2715,0,0,0,0,0,0,49891
0,918480.666666667,0,0,2743,4586,1412890,0,0,2030,4001,0,0,0,0,0,0,219424
0,0,0,0,5836,15418,0,0,0,5836,15418,0,0,0,0,0,0,269339
0,1098752.05250215,0.630743133343569,0.0529457198607324,1128.22511463339,2608.378072057,1148660,0,0,1668,2227,0,0,0,0,0,0,418
0,941767.5,302.604395604396,1.75,135.5,32837.5,1255690,0,0,132,4319,0,0,0,0,0,0,208217
0,9717.32206023058,3.64804028471438,2.80675517502861,2407.92264967038,4823.22400693797,0,3.96230239156871,37,4934,5446,0,0,0,0,0,0,84645
0,13112597.5,0,0,1436,1747.5625,22629100,0,0,1767,1116,0,0,0,0,0,0,283091
0,1017078.5,0,0,3335.5,1628.58333333333,559698,0,0,6516,1496,0,0,0,0,0,0,163414
0,0,0,0,7,3284,0,0,0,7,3284,0,0,0,0,0,0,130173
0,1488068.75,0,0,94.75,78.75,1383200,0,0,95,112,0,0,0,0,0,0,77280
0,2969326.07681756,0,0,2185.7695473251,2206.31961591221,1654790,0,0,6400,6417,0,0,0,0,0,0,115994
0,1517646.23385043,0.243320548725802,0.0920535653686523,1617.00216729919,2466.27162108108,1582620,0,0,7591,3492,0,0,0,0,0,0,49137
0,1877910,0,0,3100.5,19797,2028480,0,0,1158,18056,0,0,0,0,0,0,112838
0,1532360,0.295761947700631,1,6654,827,1532360,0.295761947700631,1,6654,827,0,0,0,0,0,0,37802
0,16793200,0,0,3002,1683,16793200,0,0,3002,1683,0,0,0,0,0,0,240397
0,1634143.33333333,3.17314658295098,1.66666666666667,4417.66666666667,3380,1934970,0,0,3227,2480,0,0,0,0,0,0,86450
0,29486132.5,0,0,3300.25,2497.5,34189900,0,0,7325,2014,0,0,0,0,0,0,77240
0,2428480,0,0,28,0,2428480,0,0,28,0,0,0,0,0,0,0,288334
0,0,2.15155441470073,0.0296296296296296,1865.70703732282,5768.09289766232,0,0,0,3271,9815,0,0,0,0,0,0,117192
0,2343128.532318,1.62182903225806,0.0243,1054.166303,3847.11974,1575360,0,0,47,3437,0,0,0,0,0,0,114142
0,478260,0,0,2,10285,478260,0,0,2,10285,0,0,0,0,0,0,108633
0,3544258.031875,24.4348743635928,0.2278125,3733.6484375,2922.0684375,7248570,0,0,6960,2515,0,0,0,0,0,0,182740
0,12421927.96875,0,0,59.28125,1247.578125,9237930,0,0,44,615,0,0,0,0,0,0,229374
0,0,1.70083437065544,0.0288443968686085,1998.81767983707,3037.64507165408,0,0,0,1523,2850,0,0,0,0,0,0,40923
0,2609576.66666667,0,0,3536.88888888889,3810,3376850,0,0,2956,2544,0,0,0,0,0,0,185370
0,0,0.548558456299659,0.56,1486.64,3941.52,0,0,0,5958,3594,0,0,0,0,0,0,119337
