revisited,avg_avg_bitrate,avg_buffer_ratio,avg_buffer_underruns,avg_playtime,avg_startup_time,avg_bitrate,bufferRatio,buffer_underruns,playtime,startup_time,betterBitrate,betterBufferRatio,betterBufferUnderruns,betterPlayTime,betterStartupTime,visitsSameDay
0,1.925421712984056,3.0468656015485287,0.24373576309794995,95.45341685649205,2.426009111617307,1.63962,0.0,0.0,76.41666666666667,1.47,0.0,0.0,0.0,0.0,1.0,1
0,0.5658793333333335,3.9985399917099276,1.4597701149425288,25.07318007662836,10.368517241379307,1.85412,0.0,0.0,79.71666666666667,10.936,1.0,0.0,0.0,1.0,1.0,4
0,0.0,0.0,0.0,3.3843749999999995,1.314625,0.0,0.0,0.0,0.2833333333333333,3.573,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0.0,0.0,0.5809523809523808,4.672785714285713,0.0,0.0,0.0,0.2,7.858,0.0,0.0,0.0,1.0,0.0,0
0,1.7150369402985066,2.5338396213075978,0.3955223880597016,35.049253731343335,2.7745522388059713,1.61506,0.0,0.0,111.26666666666667,2.449,1.0,0.0,0.0,1.0,1.0,3
0,2.185177861111113,0.7872337434401241,0.3364197530864199,38.20725308641978,3.1334135802469136,1.64884,0.0,0.0,73.8,1.47,0.0,1.0,1.0,0.0,1.0,2
0,1.4689723076923078,26.277660651883465,0.46153846153846156,34.496794871794876,3.9802692307692302,3.45138,0.7861885790172642,3.0,12.55,1.43,0.0,0.0,0.0,0.0,1.0,0
0,0.0,21.561099881199357,0.18181818181818182,53.303030303030326,3.0110909090909095,0.0,0.0,0.0,11.95,2.495,0.0,1.0,1.0,0.0,1.0,5
0,0.02918784000000001,11.691797499877307,0.4799999999999997,24.909866666666684,2.8051920000000004,0.0,11.954581993569132,2.0,41.46666666666667,4.906,0.0,0.0,0.0,1.0,0.0,2
0,2.303913911699781,52.06467516671869,0.32891832229580586,12.475791022810887,6.097326710816773,0.0,0.4199233716475096,1.0,43.5,3.357,0.0,1.0,1.0,0.0,1.0,1
0,3.4339462000000003,0.0387082066869301,0.019999999999999997,21.068666666666665,2.5133200000000007,13.4297,0.0,0.0,116.65,2.26,1.0,0.0,0.0,0.0,0.0,0
0,1.3067896407767,6.646097148116698,0.3300970873786408,34.11407766990288,2.5360938511326845,1.22969,0.0,0.0,0.2833333333333333,4.003,1.0,0.0,0.0,1.0,0.0,7
0,3.942283913580248,17.51415637993675,0.5925925925925924,23.341358024691353,4.6775555555555535,1.19198,0.0,0.0,1.2166666666666666,2.825,0.0,0.0,0.0,1.0,1.0,6
0,2.080511113333333,3.114630807851356,0.18666666666666668,21.491777777777767,2.585266666666668,2.47958,0.0,0.0,9.2,1.795,1.0,0.0,0.0,0.0,1.0,0
0,0.36979557455268397,22.192556530300855,1.8250497017892664,25.41398277004639,2.3667375745526873,0.0,0.0,0.0,45.61666666666667,2.426,0.0,0.0,0.0,1.0,0.0,11
0,1.57672,0.0,0.0,2.4,3.553,1.58758,0.0,0.0,1.9666666666666666,3.17,1.0,0.0,0.0,0.0,1.0,1
